Panel ID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62
6064,1,2,1,1,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,6,5,5,5,4,5,7,5,5,5,5,5,5,7,5,5,5,3,3,3,3,3,3,4,4,4,4,3,4,3,4,3,4,3,3,3,3,3,4
6065,1,1,1,1,2,1,1,2,1,2,1,2,2,1,2,2,2,2,2,2,1,7,7,5,7,6,6,9,3,3,2,3,2,3,7,5,5,5,4,4,5,3,3,4,5,5,4,2,1,3,4,5,3,4,2,1,4,4,3,4
6066,1,1,2,1,2,1,1,1,1,2,1,2,1,1,2,2,2,2,2,2,1,1,2,1,3,1,2,6,1,2,2,4,1,3,8,5,5,5,4,3,3,2,4,4,5,4,2,1,2,1,3,5,3,2,2,1,3,1,1,3
6067,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,3,5,2,5,6,6,5,5,5,2,4,5,5,5,5,3,1,1,1,4,1,3,4,4,3,2,2,1,3,3,1,1,1,3,1,4,4
6068,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,5,5,5,5,5,5,5,7,7,7,4,1,1,2,3,4,5,2,4,3,3,1,5,2,5,4,3,2,3,1,1,4
6069,1,1,2,1,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,5,5,5,5,1,5,8,2,6,2,5,1,5,8,5,7,7,5,5,5,4,4,5,5,5,5,4,3,5,5,5,4,4,4,3,5,4,4,4
6070,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,2,2,2,1,8,6,8,9,4,4,8,8,6,8,9,3,5,8,9,6,7,5,3,3,5,4,1,5,4,5,4,2,3,3,5,4,4,4,2,5,5,3,5
6071,1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,2,1,1,2,1,1,5,5,4,5,1,5,6,5,4,5,5,1,5,5,3,3,3,2,1,1,1,3,2,5,4,3,2,2,1,3,4,2,3,1,2,4,3,1,3
6072,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,4,1,3,7,1,1,1,1,1,1,1,5,5,5,1,3,4,1,1,1,3,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1
6073,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,4,6,5,4,5,5,5,4,6,8,8,8,5,3,3,2,4,1,4,3,4,4,3,3,2,5,3,4,3,3,3,2,3,5
6074,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,6,5,4,4,6,6,9,1,1,2,2,1,3,4,6,4,3,5,5,4,1,4,4,5,2,5,3,4,3,5,5,2,5,2,1,3,4,2,3
6075,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,5,5,6,6,3,6,6,6,6,7,8,4,6,4,7,6,5,4,5,4,2,2,3,4,5,5,5,4,3,4,5,5,4,1,1,5,3,3,4
6076,1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,3,3,6,4,1,1,4,1,1,1,1,1,1,1,3,3,3,3,5,5,1,3,2,4,3,3,4,4,4,5,4,1,5,1,1,4,3,2,4
6077,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,7,7,7,7,7,5,5,5,5,5,5,5,5,6,6,6,4,4,4,3,2,4,5,3,4,3,4,4,3,5,4,5,3,3,5,4,4,5
6078,1,1,1,1,2,1,1,2,2,2,2,1,2,1,2,2,1,1,1,2,2,6,4,4,4,3,4,4,4,4,4,4,4,4,4,5,5,5,3,3,3,3,3,3,4,5,5,4,4,4,5,4,4,5,2,3,4,4,2,4
6079,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,8,5,5,5,5,5,5,5,7,7,7,5,2,3,3,4,2,4,5,3,4,2,1,1,4,4,4,4,4,4,4,4,5
6080,1,1,1,1,2,1,1,2,2,2,1,2,2,1,2,2,2,1,2,2,1,5,5,4,6,4,4,6,4,5,4,8,3,4,8,4,4,5,5,2,2,3,4,4,5,3,4,2,2,2,3,5,3,3,4,2,1,1,3,4
6081,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,9,9,6,9,8,9,9,5,8,6,8,6,8,9,9,8,7,5,5,4,5,4,5,5,1,5,3,3,4,4,5,3,3,3,3,4,4,3,3
6082,1,1,1,1,2,1,2,2,1,2,1,2,2,1,2,1,1,1,2,1,1,6,6,6,10,8,8,10,5,7,4,8,8,8,10,8,8,10,5,1,1,1,1,1,5,3,3,5,3,2,3,5,5,3,3,3,1,1,1,3
6083,1,1,1,1,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,2,2,5,5,4,6,3,2,4,5,5,5,5,2,3,4,7,8,8,4,3,3,3,4,4,5,5,5,5,3,3,2,4,3,3,3,3,5,4,4,4
6084,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,5,4,4,4,6,7,8,8,8,8,3,8,9,8,8,8,4,3,5,2,4,2,2,3,3,4,3,3,5,3,4,4,3,3,4,4,4,4
6085,2,1,1,1,2,2,1,2,1,2,1,2,2,1,2,1,2,1,2,2,1,3,6,4,7,4,3,7,3,6,6,7,3,3,7,7,9,8,3,4,4,1,3,3,5,3,4,3,2,3,4,5,3,4,2,2,2,3,1,3
6086,1,2,1,1,2,1,1,2,2,2,2,2,2,1,1,2,2,1,2,2,1,8,5,6,8,5,8,9,8,6,7,8,5,8,9,9,9,9,5,3,2,1,4,3,4,5,5,4,3,3,3,4,5,3,3,4,5,4,2,5
6087,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,2,6,6,4,5,4,7,4,6,5,5,5,2,5,3,6,8,8,4,5,5,3,3,4,4,4,4,4,3,2,5,5,4,4,4,2,4,4,3,4
6088,1,1,1,1,2,1,1,2,1,2,2,2,2,1,1,1,1,2,2,2,1,5,5,5,5,2,5,6,3,4,6,4,1,3,6,6,6,6,3,5,4,1,4,3,5,3,3,3,5,3,4,5,4,5,2,3,3,4,2,4
6089,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,4,3,4,4,4,8,1,1,1,1,1,1,6,4,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6090,2,1,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,5,1,2,1,4,9,2,4,1,2,4,5,8,1,6,5,4,2,1,4,4,2,5,4,5,3,4,3,1,5,5,4,3,4,3,4,5,5
6091,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,8,8,8,6,8,8,4,3,3,3,4,3,3,8,8,8,8,5,4,5,5,4,5,5,5,5,3,4,2,5,4,4,5,3,3,4,3,4,4
6092,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,3,8,9,9,9,9,3,9,1,1,1,4,5,5,1,3,4,5,3,1,1,4,1,4,4,1,3,1,1,3,3,1,1
6093,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,5,3,4,4,2,4,7,4,4,4,4,4,4,5,6,6,5,3,5,4,2,1,2,5,2,4,3,4,3,5,4,4,4,3,2,2,2,2,4
6094,1,1,1,2,2,1,1,1,2,1,2,2,1,1,2,2,2,2,2,2,1,7,7,1,7,5,8,10,7,7,1,7,7,7,7,1,1,1,5,5,5,5,3,5,5,5,5,2,5,1,5,5,4,5,3,3,4,3,3,5
6095,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,5,5,5,5,3,5,5,6,6,6,6,5,6,6,8,8,8,4,5,5,1,3,3,5,3,3,1,4,3,5,5,4,4,1,1,3,1,1,4
6096,2,1,1,1,2,2,1,2,1,1,1,2,2,1,2,1,1,1,2,2,1,1,4,4,4,1,1,7,2,4,4,4,2,2,8,4,4,4,5,4,5,1,4,5,4,4,5,2,1,3,5,4,2,4,2,2,4,2,1,4
6097,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,1,2,2,1,1,10,5,5,5,2,10,10,5,5,4,5,4,5,10,8,8,8,5,5,5,4,4,5,5,3,5,4,4,4,5,5,4,5,5,4,5,3,3,5
6098,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,3,3,3,3,3,3,7,3,3,3,3,3,3,5,5,5,5,1,4,4,2,4,4,5,3,1,1,1,3,5,3,3,4,1,3,3,3,3,3
6099,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,7,7,7,7,7,7,9,7,4,7,7,4,7,7,6,6,6,4,3,3,4,4,3,2,4,4,4,4,3,4,4,4,3,3,4,4,4,3,4
6100,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,4,3,4,3,4,5,3,3,3,3,2,3,4,4,5,5,2,2,1,2,4,2,5,5,2,2,4,4,1,5,4,4,2,2,5,2,2,5
6101,1,1,1,1,2,1,1,2,2,2,1,2,2,1,2,2,2,1,2,2,1,5,5,6,7,5,5,8,4,5,6,8,5,5,7,8,5,8,3,5,4,2,3,3,3,3,4,1,1,2,5,2,2,5,2,1,2,2,2,2
6102,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,1,3,3,1,1,1,1,1,1,1,5,5,5,3,3,4,1,1,4,4,4,5,3,3,1,1,5,4,5,2,3,1,3,1,4
6103,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,4,5,5,5,2,1,7,5,3,6,2,3,7,4,5,5,5,5,5,5,5,5,5,5,5,5,2,3,3,5,5,3,5,3,2,5,4,2,5
6104,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,6,2,2,2,2,2,2,1,4,4,4,5,4,1,4,1,4,5,4,4,3,4,5,4,1,1
6105,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,5,5,4,2,3,5,1,4,4,3,4,1,5,5,5,5,4,2,2,1,4,4
6106,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,9,9,10,9,10,10,9,7,7,7,7,7,7,7,6,6,6,3,3,4,3,4,4,4,3,4,3,4,3,4,4,4,4,2,3,4,4,2,4
6107,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,3,3,4,3,3,3,4,3,4,2,3,2,3,4,4,4,3,2,2,2,2,2
6108,1,1,1,1,2,1,2,1,1,1,1,2,1,2,1,1,1,1,2,1,2,5,5,5,5,2,5,5,5,5,5,5,2,5,2,5,5,5,3,3,3,5,3,2,5,5,5,3,2,2,2,4,4,3,1,2,2,2,2,2
6109,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,5,5,5,6,4,5,7,2,2,2,4,2,2,6,7,7,8,4,4,2,3,4,4,5,4,4,3,5,2,4,5,4,4,4,4,4,3,3,4
6110,1,1,1,1,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,1,2,4,3,3,3,3,3,3,3,5,5,5,3,4,5,1,2,3,4,4,4,5,1,2,4,5,2,4,3,1,5,3,3,4
6111,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3,2,5,4,2,3,3,3,2,3,3,1,3,4,3,3,3,4,3,3
6112,1,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,2,1,1,5,5,5,5,5,5,5,3,3,3,3,3,3,3,5,5,5,3,3,5,3,3,5,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3
6113,1,1,1,1,1,1,1,2,2,2,2,1,2,1,1,1,1,2,1,1,1,3,3,3,3,7,3,7,3,3,3,3,5,3,5,5,5,5,3,5,5,1,3,3,3,4,4,2,3,4,5,5,5,5,2,1,4,1,1,3
6114,1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,2,1,1,2,1,1,3,4,2,4,2,3,6,3,3,2,4,1,1,3,6,5,6,1,4,1,1,4,4,5,5,5,3,4,4,5,5,3,5,4,2,4,2,3,2
6115,1,1,1,1,1,1,1,2,2,2,1,1,2,1,2,2,2,1,1,2,1,4,5,4,5,4,4,5,3,3,3,3,3,3,3,7,7,7,2,4,4,1,3,3,4,3,4,4,3,3,4,5,3,4,1,1,4,3,3,4
6116,1,1,1,1,2,2,1,1,2,1,2,1,2,1,1,2,1,2,1,2,1,5,5,5,4,4,3,6,7,5,6,5,4,4,7,6,6,5,4,4,5,2,3,4,4,2,5,2,3,1,4,4,4,4,2,2,4,2,1,4
6117,1,1,1,1,2,1,1,1,2,2,2,2,1,1,1,1,2,2,2,1,1,8,7,7,7,4,8,7,5,5,5,5,5,5,5,8,9,8,5,5,4,4,5,5,5,5,5,2,3,3,4,5,5,4,4,4,4,5,4,5
6118,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,3,3,4,3,2,3,3,2,2,3,4,5,4,2,3,3,5,4,5,4,3,2,4,5,3,4,2,2,4,3,1,4
6119,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,1,1,5,5,5,5,2,5,5,2,1,2,5,3,5,1,1,1,3,5,3,1,1,1,3,3,1,2
6120,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,8,1,1,1,1,1,1,9,5,5,5,3,4,3,2,1,3,3,3,4,3,3,3,5,4,3,4,3,3,3,3,3,3
6121,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,5,5,5,5,5,5,6,6,6,6,6,6,6,7,7,8,7,3,4,4,2,4,2,5,4,4,3,1,3,3,5,5,4,2,3,5,3,3,5
6122,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,5,5,5,5,2,3,4,3,4,4,4,3,4,4,8,5,6,5,5,3,3,3,5,1,2,5,1,3,2,5,5,5,5,1,1,1,1,1,1
6123,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,8,5,5,5,5,5,5,7,4,6,8,4,3,4,1,1,4,5,4,5,4,1,2,4,5,3,4,1,1,2,1,1,1
6124,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,7,6,6,7,7,5,8,4,4,4,4,4,4,4,5,5,5,4,4,5,3,4,5,5,3,4,4,3,2,4,3,4,5,3,4,4,4,4,4
6125,1,1,1,1,2,1,1,2,2,2,1,2,1,1,1,1,1,1,2,1,1,5,5,5,5,5,5,5,5,4,4,6,4,5,3,5,5,5,5,3,3,3,5,4,5,4,4,5,2,2,3,5,2,2,3,1,4,4,2,2
6126,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,5,3,3,4,3,3,6,4,5,5,6,4,4,7,3,4,6,3,4,4,5,5,3,4,5,5,5,3,1,5,4,5,4,3,4,5,4,3,5
6127,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,6,6,6,6,6,6,7,6,6,6,6,6,6,6,7,7,7,4,3,3,2,3,3,2,4,4,3,2,2,4,4,3,4,3,3,3,4,3,3
6128,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,3,4,6,3,3,1,2,2,2,4,3,5,7,3,4,3,1,2,3,5,4,3,2,3,4,4,5,4,4,2,3,4,2,1,4
6129,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,1,4,7,1,7,1,5,8,5,5,5,5,4,4,6,5,5,5,3,5,4,4,4,4,4,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5
6130,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,7,7,7,7,6,7,7,8,8,8,8,8,8,8,10,10,10,4,3,3,3,3,4,5,3,4,3,4,4,3,5,4,3,3,4,5,4,4,3
6131,1,1,1,1,2,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,1,6,5,6,5,3,5,8,4,7,5,6,3,5,8,6,8,8,4,1,1,3,5,3,4,3,3,3,3,2,1,5,3,3,4,2,4,3,2,4
6132,1,1,1,1,2,1,1,2,1,2,1,2,2,1,2,2,2,1,2,2,1,7,6,3,9,3,2,7,5,3,2,8,2,2,8,8,8,8,1,4,3,1,5,1,5,5,5,4,3,2,3,5,5,4,5,3,3,3,3,5
6133,1,1,1,1,2,1,1,2,1,2,2,2,2,1,1,1,2,2,2,2,1,5,5,6,4,2,3,6,5,5,6,5,2,4,6,5,5,4,5,4,3,5,2,3,4,4,3,2,2,2,4,4,2,2,1,1,3,2,2,2
6134,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,5,5,5,5,5,5,7,2,2,2,2,2,2,2,5,5,5,5,3,3,4,4,2,5,4,5,2,1,2,3,5,5,3,1,1,2,3,1,4
6135,1,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,7,8,8,9,7,8,9,6,7,5,7,5,4,7,7,7,7,4,3,4,4,4,2,4,4,4,4,3,3,4,4,5,4,3,3,4,2,3,5
6136,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,8,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,4,5,3,5,5,5,3,5,5,5,2,5
6137,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,6,6,6,6,6,4,7,3,1,5,1,1,3,7,3,3,3,1,3,2,5,3,4,4,5,3,4,2,3,2,5,3,5,3,1,3,4,2,5
6138,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,3,3,3,3,10,5,5,5,5,1,3,9,6,6,6,1,5,5,1,3,1,3,5,3,1,4,3,5,5,5,5,1,1,3,3,1,3
6139,1,1,2,1,2,1,1,2,1,2,2,2,2,1,2,1,2,2,2,2,1,5,5,5,5,6,5,10,3,3,3,3,5,3,10,5,7,8,4,5,5,1,2,1,4,5,5,1,1,2,4,3,2,5,1,1,1,1,2,3
6140,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,5,5,5,5,2,5,7,2,2,1,5,1,3,7,5,5,5,3,3,4,3,4,3,5,5,3,4,3,3,3,5,3,3,3,3,3,3,3,3
6141,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,5,5,5,5,4,4,6,5,5,5,6,7,5,6,7,7,7,5,4,4,3,4,5,5,4,5,4,5,4,2,5,5,5,3,4,4,3,4,4
6142,2,2,1,1,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,7,6,5,8,5,5,9,6,5,5,7,5,6,9,4,5,3,4,3,3,4,5,3,4,5,3,3,3,3,3,4,4,3,1,2,4,4,3,3
6143,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,1,5,5,6,4,2,4,9,5,5,6,5,3,4,9,6,7,5,4,5,3,2,3,3,4,5,4,3,4,3,2,5,2,4,3,3,5,5,3,4
6144,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,4,3,4,4,4,8,7,7,4,4,5,5,8,3,4,6,4,5,4,4,4,4,3,1,4,1,3,4,5,4,4,5,3,2,1,2,2,2
6145,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,2,2,1,1,1,3,3,3,3,3,3,4,7,6,7,3,1,3,3,5,5,5,4,5,4,1,2,4,5,4,5,5,2,1,5,5,3,5,2,1,3,3,1,4
6146,1,1,1,1,2,1,1,2,2,2,2,2,2,1,1,2,1,1,2,1,2,7,4,5,5,3,5,8,5,5,4,4,2,5,7,7,7,5,4,2,3,1,1,2,5,5,4,1,2,2,2,5,3,5,1,2,3,2,1,3
6147,1,1,1,1,2,1,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,4,3,4,1,2,7,10,10,10,10,10,10,10,1,1,1,1,5,4,3,4,3,4,3,2,5,5,1,5,5,3,5,3,3,4,3,2,4
6148,1,1,1,1,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,1,2,3,1,1,1,1,1,1,1,5,5,5,4,3,3,1,4,4,4,4,4,4,4,2,3,5,3,3,2,3,4,3,2,4
6149,1,1,1,1,1,1,1,2,2,2,2,1,2,1,1,2,2,2,1,2,1,5,5,5,5,6,5,6,5,5,5,5,5,5,5,6,6,6,3,3,3,3,3,3,4,4,3,3,2,3,3,4,3,3,3,3,4,3,3,3
6150,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,3,7,3,8,1,3,9,5,5,5,5,5,5,5,5,5,5,3,5,3,3,5,3,3,5,5,5,3,3,3,3,3,3,3,3,5,3,3,5
6151,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,5,10,1,5,5,5,10,5,6,7,7,5,8,9,5,6,5,2,3,3,4,4,2,4,4,4,4,2,3,4,5,2,3,1,2,4,5,4,4
6152,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,5,7,7,5,8,6,6,6,6,7,6,8,9,9,9,4,5,5,3,5,4,5,5,5,3,3,3,5,5,5,5,4,3,3,3,3,3
6153,1,1,1,1,2,1,1,1,1,2,2,2,2,1,1,1,2,2,2,2,1,4,5,2,2,3,3,4,2,2,5,3,3,3,6,1,1,1,4,1,2,4,3,5,5,5,3,1,2,1,1,5,2,4,1,1,3,1,2,3
6154,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,6,1,1,1,1,1,1,6,6,6,6,5,3,4,1,1,1,5,1,5,5,5,1,5,5,5,5,1,3,5,1,5,5
6155,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,9,5,5,7,7,7,4,1,1,3,4,3,4,5,4,3,5,3,4,4,4,4,2,1,4,4,4,5
6156,1,1,1,1,2,1,1,2,2,2,2,2,2,1,1,1,1,1,2,1,1,6,2,2,2,1,2,10,7,5,5,5,5,5,10,6,7,8,1,5,4,3,5,5,5,5,4,3,3,3,4,5,5,4,3,3,4,3,2,5
6157,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,6,5,5,5,3,4,8,4,5,4,3,3,3,8,4,7,6,1,5,1,2,4,1,4,5,2,1,3,2,4,5,4,1,1,2,4,3,2,3
6158,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,1,4,1,5,6,1,1,8,5,1,4,6,1,4,6,5,5,5,3,5,5,1,3,4,5,5,5,4,3,1,5,5,4,5,3,1,5,3,1,3
6159,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,7,3,8,9,9,9,9,9,3,9,5,9,9,5,5,5,4,4,5,1,3,3,3,3,4,5,5,5,5,4,4,5,3,3,4
6160,1,1,1,1,2,1,1,2,2,1,2,2,2,1,1,1,1,2,2,2,1,8,5,6,4,4,4,8,5,2,3,2,2,2,8,3,4,8,3,4,2,2,4,4,4,4,4,4,3,3,4,4,3,4,3,3,4,4,4,3
6161,1,1,2,2,1,1,1,1,1,2,1,2,1,1,1,1,2,1,2,1,1,8,8,6,8,7,8,8,7,7,3,7,3,7,7,8,8,8,4,3,4,4,4,4,4,3,4,3,3,4,4,4,3,4,3,3,3,5,3,3
6162,1,1,1,1,2,1,1,1,2,1,2,1,2,1,2,2,2,2,2,2,1,2,3,2,2,1,1,8,8,2,3,3,1,1,7,5,8,6,3,5,5,1,2,4,5,3,5,2,2,2,5,5,3,5,1,1,2,1,3,1
6163,2,1,2,2,2,1,1,2,1,2,2,2,2,1,2,1,2,2,2,2,1,6,6,6,6,6,6,10,2,2,2,2,2,2,9,6,6,6,3,5,4,1,1,2,5,5,5,3,5,3,5,5,5,1,1,3,5,1,1,3
6164,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,3,3,3,1,1,1,5,5,5,5,1,1,1,10,10,10,3,1,3,1,5,1,4,4,2,2,1,1,5,5,4,5,1,1,1,1,1,1
6165,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,5,6,4,5,3,4,5,5,5,6,6,4,5,5,6,4,6,5,5,5,4,4,5,3,5,5,3,4,3,3,5,5,4,4,5,4,5,2,5
6166,1,1,2,1,2,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,1,4,4,4,4,5,5,8,4,6,7,4,3,4,8,6,5,5,3,4,1,4,5,3,4,5,4,4,3,3,3,3,4,3,4,5,4,4,2,5
6167,1,2,2,1,2,1,1,2,2,1,2,2,2,1,2,2,1,2,2,1,1,5,4,5,8,3,4,7,4,8,5,5,4,4,10,9,9,1,2,5,5,5,5,4,5,1,3,5,5,3,4,5,3,5,3,3,5,2,2,5
6168,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,6,8,5,9,4,7,10,5,5,6,6,8,8,5,8,9,9,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5
6169,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,3,1,1,1,1,1,1,1,3,3,3,3,4,4,1,3,3,5,4,4,4,4,3,5,5,3,4,2,4,5,2,2,5
6170,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,5,5,4,6,5,5,7,5,5,4,5,5,5,7,5,8,5,3,3,4,1,1,3,3,3,2,1,3,3,3,3,1,5,1,3,3,1,1,1
6171,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,3,1,3,7,2,2,1,2,1,1,5,5,5,5,1,3,4,2,5,2,4,5,4,5,5,3,4,4,4,4,1,2,5,5,3,5
6172,1,1,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,3,5,5,6,2,4,5,4,5,4,5,3,5,5,2,3,4,3,3,5,1,1,4,5,4,4,1,2,5,5,4,4,5,3,3,3,2,2,4
6173,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,6,6,6,6,6,6,10,8,8,8,8,7,8,8,5,5,5,3,4,4,4,4,4,5,4,4,5,5,2,3,4,5,4,3,3,5,3,4,4
6174,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,2,2,1,10,5,5,9,5,5,10,9,10,10,10,4,10,10,5,5,5,1,3,3,5,5,1,1,1,5,1,1,1,5,5,1,3,5,1,1,1,1,1
6175,1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,5,5,5,5,3,4,6,5,5,5,5,4,5,5,6,7,7,1,5,5,1,1,3,3,5,3,5,4,2,5,5,5,4,3,3,5,5,2,5
